2009-09,2010-03,2012-01,2012-11,2014-04,2009-06,2009-08,2010-06,2010-08,2010-10,2011-06,2011-07,2011-10,2012-03,2012-07,2012-09,2013-05,2013-09,2009-11,2011-03,2011-11,2011-12,2013-01,2013-12,2014-05,2009-07,2009-12,2010-01,2010-05,2010-07,2010-11,2010-12,2011-01,2011-09,2013-04,2013-06,2013-07,2014-07,2009-02,2009-03,2009-10,2010-04,2011-02,2011-04,2012-08,2012-12,2013-03,2014-01,2014-06,2010-09,2011-05,2012-04,2012-10,2013-08,2013-10,2013-11,2014-03,2009-05,2012-06,2011-08,2012-05,2012-02,2013-02,2014-02,2010-02,2009-04,2009-01,plz,lat,lon
116.14,60.31,393.19,59.96,,46.65,67.16,348.41,62.21,38.36,92.88,233.91,137.6,107.29,176.12,63.4,67.79,27.2,169.17,26.13,178.5,437.68,4.8,,17.04,94.41,273.22,71.35,145.89,144.53,140.68,105.84,,102.36,50.66,46.01,23.6,24.18,,3.69,192.0,81.34,24.36,38.03,64.64,30.02,37.74,,35.64,84.09,95.73,163.75,80.37,51.8,32.58,38.92,23.62,60.48,87.4,97.72,45.79,55.39,10.86,9.56,14.03,25.13,,94104,13.397,48.729
,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,4.08,,,,,,,,,,,,13349,13.348,52.558
,,,,,,,,,,,,,11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10777,13.343,52.498
,,,,4.31,,,,,,4.77,,,7.76,4.8,,3.0,,,,12.56,66.61,,,,8.28,,64.81,,2.25,,90.65,,,,,,,,,,,2.88,25.0,,,,,2.48,,6.46,,,,,,,,,,,,,1.86,,,,12249,13.352,52.426
,,,,,,,,,,,,,9.84,,,,,,,11.02,,,,,,,,,,,,3.38,,,,,,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,13407,13.351,52.573
,,,7.04,,,,,,,,,,,,,,,,,28.32,,,,,,,,,,,,,,,,,,,,,29.97,,,,,,,,,,,,,,,,,,,,,,,,,,10787,13.344,52.508
,,,,6.54,18.19,,,7.7,,,,,92.16,,,,,,7.7,,69.24,,,,,58.95,,,,,,,,,43.92,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10557,13.359,52.523
205.32,38.54,39.86,148.8,17.25,29.94,17.22,15.78,60.3,4.6,68.32,312.89,14.7,105.43,,,5.25,38.16,23.02,,12.5,190.63,11.52,,,23.76,241.94,18.0,48.6,174.68,,11212.62,,7.28,,,6.38,12.72,,,21.33,,,8.1,5.1,318.72,,1180.0,9.48,35.1,,29.6,5.64,9.96,10.25,,7.8,,,,,,5.88,6.8,,16.72,,01609,13.426,51.392
,,,,,,,,,,,,4.8,11.28,,,,,,,,5.51,,,,,475.2,,,,,8.36,,,,,,,,,,,,7.1,,,,,,4.94,,,,,,,,,2352.0,,,,,,,,,13439,13.359,52.598
46.43,29.4,,22.48,10.0,26.46,39.42,161.18,61.6,28.43,15.67,29.84,,343.11,22.84,,,23.14,64.96,,106.89,3908.76,27.15,35.27,293.78,13.65,62.04,63.0,123.29,295.62,39.83,19.32,17.6,14.75,80.77,18.75,,22.84,,,35.52,4.56,,,,46.12,946.6,14.42,7.0,47.49,9.87,120.07,59.14,41.97,51.6,23.78,5.0,,1224.86,172.12,,28.6,16.68,20.88,,,,03253,13.493,51.63
29.53,,,,30.48,,18.63,96.72,,41.97,73.78,,,56.32,9.06,22.86,21.8,23.48,,,5.28,186.12,104.0,,39.78,9.9,177.51,,77.2,39.96,170.1,58.83,,21.92,15.57,8.75,15.68,15.68,,,4.32,,34.76,,10.63,18.4,9.88,,41.58,27.72,135.0,10.45,,24.6,20.58,23.52,,,156.22,,34.0,,,,,12.46,,09619,13.414,50.758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,8.5,,,,,,,,,,,,,,,,21.07,,,,,,,10.2,,,,,,,,10827,13.354,52.483
,,,,,,,,,,,,,,,,,,,,,23.53,,,,,,,,,,,,,,,,30.0,,,,,,,5.52,,,,,,,,,5.0,,,,,69.3,3.0,,,,,,,,12279,13.353,52.411
,,,,,,,,,,,,,20.0,,,,,,,,53.51,,,242.3,,,,,,,,,,,,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10829,13.362,52.479
,,,,,,,29.61,,,,,,,,,,,,,,,,,,,,10.8,,,,135.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10559,13.35,52.53
334.88,,3.62,47.04,11.66,,,142.6,42.35,110.88,,244.09,,47.64,,7.56,,,29.7,,,,,,,,192.6,,,,,143.43,,30.0,,,,,,,29.7,185.04,,,14.21,,,,,,15.36,29.61,11.66,,,,,,,,496.8,10.46,,,,,,17391,13.472,53.841
,,,18.87,,,54.19,12.6,,,19.33,2.85,13.89,49.32,6.14,,9.12,6.75,,,,16.82,,,,,44.71,,,3.68,,27.94,11.68,16.86,,,,,4.4,,,12.06,,,10.84,,12.84,3.7,10.27,8.28,7.8,4.7,11.0,,32.61,9.46,15.32,,15.25,23.89,4.68,10.12,5.88,,,,,15827,13.412,52.326
13.77,3.68,,7.2,7.41,,25.4,190.26,,12.4,,23.37,,,,9.66,,11.02,4.26,,9.18,18.42,9.31,6.12,,,70.14,,4.29,,,60.02,6.67,4.74,,,19.12,,,,4.28,6.52,,,10.81,,,28.89,8.74,13.82,,8.25,4.32,6.12,4.94,9.8,,,7.22,,,6.08,,,,4.9,,16552,13.369,52.64
75.8,227.0,17.63,208.67,495.0,29.68,54.52,368.86,76.52,23.28,75.72,84.63,13.92,163.21,43.62,53.91,,24.16,148.55,5.64,87.12,245.3,53.04,16.75,2085.0,131.69,1470.37,40.64,184.12,79.89,20.46,78.84,7.88,4.78,8.16,19.5,11.0,885.24,,25.31,,155.9,15.12,38.07,90.02,66.3,37.92,3.06,19.88,95.2,44.87,42.0,28.66,,6.0,,20.0,48.17,357.42,59.84,3.12,,49.87,15.66,20.93,15.6,,94127,13.403,48.517
,,,26.39,,29.96,,37.05,5.7,24.14,10.91,7.98,83.66,677.38,15.64,22.57,4.41,10.0,5.78,,10.48,93.8,,,,,,,5.18,18.98,,2.3,,,,,27.44,,,,5.04,5.52,19.05,,,,8.16,38.9,10.43,13.96,,17.78,40.46,8.14,8.48,,,,,3.36,,24.86,15.99,5.2,,4.95,,15831,13.383,52.305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,22.95,,,,,,,,,,,,,,,,9.98,,,10823,13.351,52.487
3.85,,,11.92,6.24,,5.4,59.48,,,5.04,,5.16,43.26,,,86.75,,4.26,,23.08,30.01,9.32,52.56,,,,,10.94,16.42,5.18,,,10.32,2.5,8.8,,8.8,,,34.11,,111.15,9.3,,5.76,15.93,26.95,13.4,3.78,11.04,,,15.05,18.55,,,10.58,,,,,,,,,,01612,13.408,51.295
,,,,,,,,,,,,,,,,,,,,,10.12,,,,,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93,,,,,27.6,,,,,,,10781,13.353,52.494
69.95,53.02,,,16.2,29.7,123.16,146.9,54.42,42.7,81.71,55.47,22.27,30.0,,11.76,9.75,,126.03,15.7,14.88,439.43,6.08,,193.19,63.62,3943.38,16.65,157.81,132.69,47.37,73.76,,82.26,46.8,9.0,,,,20.61,81.68,43.79,,16.34,,29.84,,,,85.22,43.0,67.68,26.56,,47.94,,,6.8,25.88,13.02,,,,,23.76,6.3,,94154,13.397,48.69
5.4,28.08,15.96,4.41,,,16.26,23.62,4.8,,8.94,3.96,6.84,32.86,,9.88,6.37,5.64,5.2,,2.76,29.76,,,,,16.85,,25.14,17.01,4.37,14.25,7.68,,6.87,3.57,6.75,,,,5.18,12.47,,,6.12,,,,,,,,15.74,,,,,,,2.88,,,7.5,,,,,13158,13.383,52.593
,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.6,,,,,,,,,10785,13.364,52.508
122.06,14.01,10.9,29.1,7.42,19.9,96.84,258.93,18.1,15.72,220.62,1058.05,95.83,158.57,43.13,65.52,34.44,36.19,68.21,,138.34,141.49,38.33,5.0,7.02,51.77,852.66,4.24,222.87,99.65,50.41,66.13,52.25,49.81,24.72,38.58,44.94,9.0,,4.2,98.06,90.57,6.24,10.6,34.17,10.5,43.73,12.2,,121.92,104.15,78.5,46.97,,119.96,39.78,6.38,19.7,211.46,108.5,47.62,11.76,,17.0,,19.84,,94034,13.44,48.593
,,,,,,,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13347,13.366,52.549
81.78,35.5,14.57,46.08,5.28,74.58,165.15,1628.48,32.6,20.4,107.51,31.12,151.65,248.86,89.65,85.97,20.28,16.42,131.58,95.53,205.42,330.32,498.52,4.0,4.5,73.95,169.88,,171.85,202.07,91.05,78.41,,119.32,20.14,39.86,40.94,91.84,,7.36,193.19,116.9,,145.67,53.5,107.69,51.42,24.42,,296.54,132.33,193.35,48.71,9.8,,38.16,,76.9,105.18,55.32,57.83,18.72,10.2,9.06,19.28,80.13,,94481,13.4,48.847
,,,47.52,,,,6.66,11.2,,17.28,,,5.28,,,9.7,,,,,39.15,4.56,32.0,3.36,500.85,36.5,,,,65.93,99.96,,,,2.34,7.8,15.3,,,28.8,,,,,12.36,7.84,59.8,,8.4,2.59,,4.29,5.5,,17.3,3.71,,,7.9,,,,,,,,12277,13.375,52.413
,,10.58,,,,,216.75,,,7.6,35.91,9.5,276.78,,,42.77,5.39,,,,5313.58,8.22,,,,20.16,,,,,142.05,,,9.69,1.23,,13.75,,,,29.9,,29.7,,6.37,,,35.4,12.88,12.35,,59.33,3.9,,,,,,,,,,,,,,17349,13.531,53.529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10783,13.362,52.496
,,,,,,,,,,,,,,,,,,,350.82,,,253.82,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12103,13.372,52.463
59.52,,86.02,30.92,16.5,,67.48,56.65,6.48,22.09,106.74,12.99,35.63,148.85,90.08,17.07,20.63,44.78,21.5,44.18,250.7,333.18,8.64,24.75,,70.34,141.89,,61.04,344.93,,13.69,,38.28,8.22,6.1,24.16,14.31,,35.27,,121.9,7.52,49.94,23.43,35.08,13.48,26.4,15.75,28.06,17.4,51.95,16.32,13.5,,25.2,,,76.38,41.52,75.48,,4.41,,,14.0,,94161,13.408,48.66
,,,,,,,18.46,,,,,,,,,,,,,,,,,,,26.68,,,,,1824.5,,,,,,,,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,12105,13.372,52.449
,,,,,,,,,,,,,36.96,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13409,13.371,52.568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13359,13.385,52.56
,,23.46,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,1.54,,,,,,,,,,,,,,,12101,13.38,52.478
,,,25.1,10.66,14.87,,,3.48,,3.42,0.66,,13.69,,13.65,,18.72,3.22,8.74,24.9,58.36,,,4.25,,98.76,,7.8,4.29,,192.22,,9.77,5.7,4.9,5.23,,,,39.56,,,2.4,5.1,8.13,,,,13.56,,6.44,,11.3,,,,,,,2.35,,5.1,,,,,12107,13.392,52.432
8.21,7.76,,9.8,,,,7.65,3.69,,12.1,,,15.0,6.84,,4.9,78.65,,,,5.2,,,,,4.18,,14.91,,8.43,,,,,,,,,,,4.5,,,,29.4,,,4.76,5.0,9.0,5.64,,9.54,,128.62,,,,3.5,,,,,,,,12307,13.391,52.389
,17.82,20.01,,4.58,51.48,,,,,,,,,,,3.68,,10.0,,11.52,,66.17,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,10115,13.385,52.532
139.42,62.12,274.68,26.13,,51.22,96.54,157.83,38.2,64.7,156.93,142.51,23.18,179.23,133.84,176.94,4.5,15.68,113.84,631.43,40.36,4991.62,5.26,9.0,21.32,106.25,142.81,29.76,119.09,2007.25,19.4,374.23,,35.62,18.92,,66.0,42.08,,7.7,39.38,129.71,34.45,61.68,21.16,21.42,,4.24,16.75,66.54,73.17,206.13,91.07,21.92,29.84,21.56,,5.04,,135.97,117.1,,25.48,,38.28,10.12,,94152,13.411,48.45
,,,,,28.65,6.9,,,,,,,,5.14,,,,,,,7.26,,,,,5.04,,17.55,,,,,,,,,,,,8.65,,,,,,,,,,,,29.75,,,,,,,,,,,,,,,13159,13.401,52.624
,,,,,,,,,,,,,,,,,,,,11.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94,,,,,,6.4,,,,,,,,,,,,13357,13.382,52.551
17.14,13.58,,,,,,63.94,,,18.32,,1.43,81.44,38.43,16.34,,18.66,,,65.51,71.37,,,14.02,,,,41.34,24.03,25.22,7.76,,22.99,9.84,21.81,,5.98,,,,,,,16.8,19.4,,,29.84,40.65,4.14,7.05,,33.77,7.84,24.44,,,,20.91,133.56,,,,,13.2,,94566,13.384,48.907
4.69,,,9.6,,,10.12,20.62,,3.89,,,,13.16,,4.4,,5.07,,,,105.35,,16.12,6.25,,23.16,,,4.6,,40.7,,,2.45,2.6,9.31,,,,,,12.67,,,,,220.0,,4.4,3.44,,,11.98,14.21,7.1,,,7.2,28.88,4.0,,8.75,5.0,,,,13156,13.4,52.582
,,,,,21.0,35.16,,,,,,,,,,,,,,,50.37,,,,,,,,,,,,,,,,85.68,,,,,,,36.0,,,,,,2.4,,,,,,,,,,,,,,,,,10965,13.395,52.486
,18.95,10.0,,,,,,,,,32.78,,,,,,,,,,38.94,,,,18.9,,,,,,63.31,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,10963,13.38,52.5
8.64,,,,3.18,100.8,,55.1,,,,2.76,159.85,59.03,,6.6,20.24,,,,11.77,238.28,10.12,3.92,,4.32,63.49,,,,,42.41,,,9.88,,,,,,52.22,,,,,35.3,,,2.0,,,,38.04,,8.19,,,15.6,,,,,,,,,,18581,13.465,54.35
,,,,,,,,,,13.2,,,,,16.32,,,,,,17.55,,,,,,,,,,,29.7,,,,,116.6,,,,,,,,,,,,,,,,,,27.22,,,,,,,,,,,,10117,13.387,52.517
19.32,,,,8.25,,20.01,66.06,,,64.44,5.32,43.04,35.24,5.52,17.98,6.8,,25.11,,63.76,28.62,9.84,,,,80.31,8.06,103.09,13.8,26.4,25.44,,7.04,6.4,48.13,,,,,,20.24,,22.58,30.0,18.23,11.0,11.25,,57.48,15.5,,41.04,,,38.64,,14.04,29.88,24.7,,,,,100.79,15.12,,94568,13.418,48.931
,,,,174.93,,,,,,,,,,,,,,,,,,,,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13355,13.391,52.542
6.3,21.14,5.88,,8.82,,4.32,759.48,,,,10.56,7.35,248.68,9.8,,,,7.65,,2.94,127.28,14.94,19.36,10.66,,51.92,,31.04,34.06,,5.4,,18.52,,15.72,,5.86,,,41.06,,,6.11,,5.04,582.71,5.64,71.75,30.42,,,,10.0,4.05,,8.2,3.52,7.02,25.0,6.83,7.05,,,,4.48,,09627,13.446,50.891
,,,,,,,,,,,,9.66,,,,,,,,,,352.0,,,,32.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,,,,,,,,12099,13.402,52.466
,,,,,5.4,,23.21,,,,1.84,,13.87,,,,,,,,43.13,,,,,6.08,,,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64,,,,,,3.5,,,12109,13.4,52.447
,,,,,,,,,,,,,,,,,,,,,37.18,,,4.16,,,,,9.89,,,,,,,,,,16.74,,,,,,23.76,,,210.0,,,,,,,,,,,,,,,,,,,10969,13.401,52.502
,,,,,,,,,,60.0,,,,,,,,,,,,,,,,105.8,,,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,,,,,,,,,,,,,10961,13.397,52.493
,,,5.53,7.28,,,31.63,,,12.24,,8.29,19.06,4.5,,,3.06,,,5.76,32.81,,6.36,4.16,,9.1,4.18,,12.88,2.78,,,7.52,12.72,9.44,,5.6,,,9.52,10.44,7.6,3.45,,7.75,7.0,,,,9.08,,,,,9.36,,,,112.8,,,,,4.32,,,12305,13.402,52.403
,7.4,,,,,31.11,76.55,,,29.76,142.84,34.65,1443.85,,,97.51,,,29.22,25.58,695.08,3.5,,,,,,201.6,,,240.48,,7.1,2.2,,,,,,9.8,,,,,,,,,,17.28,57.33,,,,,9.81,,473.48,,,,7.05,,,,,17392,13.572,53.762
,,,,,,,,,,,,,,,,,,,25.62,8.74,18.74,,,,,,,,,,,,,,,,,,,,,,29.76,6.72,,,,,7.77,,,,,3.12,2.16,,,,,,,,,,,,13187,13.409,52.57
,,,,,,,51.74,6.6,3.36,7.18,137.77,4.9,43.4,,5.76,9.0,11.16,14.19,,6.53,8.58,7.8,,9.36,5.4,16.17,,14.65,,6.38,5.19,,8.17,8.82,9.7,4.0,,,,10.78,9.2,,6.66,,24.15,,7.0,,63.36,11.52,,5.88,,154.18,,9.88,,7.75,2.59,16.68,5.18,,,,,,15834,13.453,52.284
162.13,10.14,33.27,68.86,143.41,3.89,12.25,4700.45,,57.13,319.16,48.88,9.4,110.51,31.08,38.44,15.3,33.56,134.89,17.29,25.08,567.62,35.6,8.0,5.0,16.04,150.33,4.62,29.8,31.26,15.01,84.09,,47.06,109.35,28.02,13.84,18.62,,5.4,33.97,43.02,3.8,25.9,15.89,7.28,34.8,9.79,16.12,66.53,15.42,40.5,23.81,12.77,17.76,11.08,10.41,7.99,8.0,20.44,3.38,45.71,42.31,17.24,,5.4,,16348,13.505,52.772
114.47,41.13,,14.5,,20.24,38.06,208.86,35.6,,265.86,49.67,114.72,245.91,114.22,28.66,5.87,25.1,68.54,49.92,183.64,147.16,,,,60.04,20.54,32.94,218.7,194.48,14.23,71.28,,5.04,8.0,30.35,,9.0,,,36.56,97.39,,48.55,,,5.28,,,86.58,60.61,40.83,54.92,6.0,6.1,,,,137.04,20.76,13.23,61.65,,,,,,94157,13.441,48.777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,,,,,,,,,,,,,,,,,,,,,6.24,,,,,,,,,,,,,,,,,10178,13.41,52.521
,13.68,,11.76,,,,99.19,,,,53.22,115.52,273.72,,5.7,,9.8,,,8.28,36.1,7.52,2.58,,4.96,35.05,,,389.73,20.93,197.46,62.16,,29.75,1.35,147.0,,,,7.35,39.58,,,,,9.36,,,200.43,,29.92,69.12,15.96,,,3.6,,,,,15.98,,,,,,17348,13.561,53.458
,,,,,,,3.36,,,,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,8.28,,,,,,,,,,,,,,,,,,10119,13.405,52.531
,,,,,,,59.4,,,153.14,147.88,,,,,,,,,297.98,,,,,,4.23,,,529.2,,,,,,,,,,,,,,114.0,,,,3.6,,,,,,,,,17.09,,0.36,,,,,,,,,17491,13.426,54.074
,,,,,,,,,,,47.38,,,,,,,13.95,20.52,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10439,13.412,52.552
,7.92,50.06,79.63,,,3.96,871.28,6.9,,43.95,8.27,15.53,35.1,16.43,5.39,33.15,15.71,35.94,52.38,43.92,340.78,,16.66,,,248.04,,4.32,,16.32,67.4,,,201.63,7.85,6.8,1517.16,,2.7,24.58,23.8,,,8.19,3.29,9.75,,,18.17,17.67,46.02,65.52,9.59,6.24,11.84,10.49,30.0,324.55,6.65,,19.98,5.88,16.42,2.46,,,16244,13.593,52.91
,,,12.0,,,,,,,,,,,,,,,,,,9.66,,,,,250.04,,14.0,47.56,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,,,10437,13.412,52.545
,,,,,,,,,,,,,,,,,,,,,,,,,,40.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,,,,,10435,13.411,52.538
,2.88,,,6.0,,,,,,,,7.5,7.98,4.08,,,,2.52,,8.64,12.32,,6.88,,,,,,,,,5.04,4.25,,8.37,5.0,,,,6.82,,4.48,,,4.9,,,7.83,,,8.38,,,,,5.78,,8.86,,,,,,6.12,,,12349,13.422,52.425
9.43,15.02,5759.81,65.96,5.5,,13.2,79.54,14.74,167.22,208.6,5.55,35.04,800.11,2848.0,12.53,12.38,24.82,45.06,3.43,29.49,374.5,,23.96,,22.42,225.23,205.7,108.55,41.54,45.12,165.96,,159.08,,10.27,106.08,14.5,,9.8,,43.05,7.03,23.79,,11.05,12.36,5.5,48.3,18.16,10.63,12.01,217.94,,24.0,17.59,184.38,19.97,19.83,21.94,,17.86,,5.0,3.8,8.5,,04932,13.555,51.42
,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,7.98,,,,,,,,,,,,4.6,,,,,,42.5,,,,,,,,,,,,,,,,,,,10179,13.416,52.512
6.84,,13.16,9.12,,7.1,,,,,,7.14,29.4,47.6,552.0,,7.16,12.5,18.99,,43.06,11.13,,,,,1179.72,,,,,6.68,,,,7.54,,,,,,110.74,4.75,,,,6.72,,15.66,3.99,,4.41,26.41,,3.75,,2.6,8.64,269.23,,,,8.33,,,9.72,,18551,13.543,54.554
7.38,,,,,,,,,,,,,,,,,,,,15.84,,,,,7.38,,,,,,,,,,,7.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10967,13.416,52.491
,,,,29.75,5.4,,8.36,,3.52,9.88,3.84,10.49,14.25,,,,,6.75,,,44.27,,16.0,,,,8.72,9.84,,,,3.9,,4.4,12.53,,2.61,,,,,,14.31,6.3,,,,,,,4.7,,,4.59,9.75,,,,,,15.48,8.16,,,,,12309,13.417,52.39
,,,9.88,13.8,,,,,,51.11,,,150.93,146.02,4737.12,,8.25,,220.5,119.7,3548.0,270.72,,,,29.64,,,,76.2,,,120.0,,,19.5,159.89,,,,,29.97,186.78,,1232.86,2.4,33.67,,,,,643.74,29.64,,6.35,,,5940.46,,,8.93,,17.24,220.0,,,17098,13.529,53.653
,,,,,,,4.1,,,,,5.52,,,,,,32.4,,,7.84,,,,,39.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13189,13.422,52.563
7.0,6.48,,28.96,8.3,,7.56,,,,7.98,20.94,21.1,129.63,11.07,,15.5,31.58,22.43,13.9,19.79,16.66,,,9.1,3.68,35.24,10.2,7.48,7.56,,21.09,3.33,17.04,15.56,11.58,19.62,,,15.48,4.92,14.32,5.13,,22.28,15.48,5.88,7.28,,7.95,,,30.05,17.69,,,7.59,,4.32,3.49,10.08,,4.88,,7.2,4.2,,13127,13.435,52.615
,,,20.45,,,,6.44,,,1.1,,,,,,4.16,10.78,,,10.08,,5.28,,,,,,13.5,,,,,,,,,4.28,,,,5.98,,,,,,,5.25,2.88,,,5.46,,,,,,,,,,,,,,,09548,13.46,50.634
,,,,4.0,,,,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.74,,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,,,10999,13.427,52.497
19.57,231.52,3.8,22.88,59.43,18.87,193.32,120.56,16.2,,6.68,18.54,,24.05,8.05,9.31,2.85,,5.76,10.92,18.84,310.39,87.85,765.38,,8.17,26.92,13.42,50.44,73.4,41.56,96.75,,13.68,113.5,84.52,336.5,808.5,,34.32,5.17,65.94,,,,225.4,1243.62,3.84,8.25,24.89,21.84,,19.79,,9.75,,,4.2,217.58,8.97,,,,,,3.36,,15938,13.589,51.95
,6.72,,,,,,,11.52,,,,4.0,6.6,,,,,5.16,,34.64,5.36,,,,,,4.5,8.1,4.32,,,,3.3,,,7.54,176.8,,,7.74,,3.96,,,10.88,,,3.57,,,,14.41,,,,,,,,,,,3.85,,,,12347,13.429,52.451
,,7.8,,,,,,,,,325.76,,,,3.9,5.0,,3.15,81.07,,8.38,3.6,9.01,,,,,,,,,,,,13.04,6.0,,,,,,,72.58,15.4,,,,,,,,15.24,9.23,4.68,29.25,,,99.84,,,,,,,,,17493,13.457,54.085
,,,,,,,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10405,13.425,52.535
,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,12049,13.422,52.477
69.67,61.13,296.47,38.8,11.67,11.34,6.45,182.67,70.36,257.7,97.23,184.01,988.06,145.23,43.27,40.98,4.6,3036.07,146.04,29.57,1343.29,514.12,30.97,60.72,150.2,43.04,180.76,113.76,135.52,85.4,17.44,97.33,116.05,57.34,98.94,38.44,2055.08,40.78,,,38.39,13.8,51.12,35.64,57.12,51.2,10.74,,10.5,105.75,27.02,665.08,14.16,45.56,34.44,37.57,109.58,12.98,3410.77,220.28,237.15,99.4,33.48,,5.85,37.15,,01561,13.633,51.296
,,,,,,,,,,,,,,,,,,,,18.68,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,4.32,,,,,,,,12051,13.429,52.467
,20.12,,,7.95,29.67,,25.38,5.13,,10.6,30.78,8.67,7.51,,,,5.3,30.49,,16.59,103.59,,,,,2.59,4.14,5.78,6.48,6.12,,,7.02,20.68,21.44,7.0,,,,7.74,2.16,3.52,,14.25,,12.38,10.98,9.8,7.03,6.45,15.53,7.2,7.65,8.0,283.83,,9.84,124.32,19.89,8.64,5.76,8.58,5.22,,3.72,,12529,13.505,52.367
,,,,,,,,,,,,,99.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10997,13.435,52.501
,29.83,14.67,,,3.68,,100.8,,,6.75,15.68,,,19.11,,,,9.66,144.0,7.2,287.18,9.32,,,3.85,214.97,,,60.0,,,,,14.5,,,8.25,,,7.65,,99.4,393.84,,55.72,,,,,180.62,,36.25,,,9.9,,,444.66,39.12,,29.7,,,,,,17495,13.547,53.99
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,10249,13.443,52.524
,3.42,,,,6.48,,,,,808.65,,8.2,11.7,,1005.6,,,,182.38,,21.42,,,176.06,,,51.84,,,,5445.36,,,189.88,999.58,,,,,,6.3,,,999.58,9.18,,5.0,,,7.68,,,9.75,1027.0,,,,,,,90.94,,,,,,17099,13.474,53.641
,6.72,96.14,12.0,29.61,,45.24,1169.34,,7.56,108.12,18.86,34.51,228.15,20.84,9.89,4.56,9.84,9.25,144.85,37.61,43.1,31.68,4.18,,,99.88,15.3,5.46,73.78,4.68,16.72,,155.56,33.7,69.49,,,,,53.7,40.25,7.41,11.2,,5.1,5.28,,16.9,121.32,9.33,24.2,20.16,,51.76,,,,,29.94,,1.71,,8.0,,,,01723,13.505,51.029
5.4,78.76,4.14,68.26,1.76,,11.56,49.49,171.26,10.36,90.48,17.28,42.17,116.23,19.95,,,16.83,13.34,121.19,,91.74,,17.11,,,5.4,,75.66,77.35,18.57,120.78,9.62,,30.0,5.0,8.09,27.25,,,85.8,196.83,,,,29.9,,,,29.94,,18.18,8.4,,,,,,20.28,4.51,,,20.58,3.6,,,,94032,13.465,48.568
