2009-9,2010-3,2012-1,2012-11,2014-4,2009-6,2009-8,2010-6,2010-8,2010-10,2011-6,2011-7,2011-10,2012-3,2012-7,2012-9,2013-5,2013-9,2009-11,2011-3,2011-11,2011-12,2013-1,2013-12,2014-5,2009-7,2009-12,2010-1,2010-5,2010-7,2010-11,2010-12,2011-1,2011-9,2013-4,2013-6,2013-7,2014-7,2009-2,2009-3,2009-10,2010-4,2011-2,2011-4,2012-8,2012-12,2013-3,2014-1,2014-6,2010-9,2011-5,2012-4,2012-10,2013-8,2013-10,2013-11,2014-3,2009-5,2012-6,2011-8,2012-5,2012-2,2013-2,2014-2,2010-2,2009-4,2009-1,plz,lat,lon
33.75,19.16,92.13999999999999,24.96,27.2,8.17,32.31,20.4,36.91,4.5,18.2,39.12,37.655,177.895,127.67,6.24,15.45,118.74000000000001,28.27,5.52,54.540000000000006,88.07000000000001,37.81,7.92,83.17,5.94,122.74000000000001,10.8,102.63000000000001,41.745,35.519999999999996,134.675,11.28,63.985,14.125,65.25,30.290000000000003,23.16,,6.44,35.7,20.25,5.64,15.440000000000001,70.72,242.41,17.54,3.9,12.420000000000002,92.225,102.545,8.74,62.245000000000005,6.02,21.810000000000002,27.125,10.870000000000001,,93.63,11.36,44.805,122.79999999999998,20.905,4.41,23.74,11.77,,38268,10.304,52.204
,16.77,47.12,234.10000000000002,13.06,2.57,,133.47,5.28,87.89,800.35,17.75,46.38,153.84000000000003,134.13,5.92,107.26,57.0,49.519999999999996,64.155,20.92,778.459,104.1,19.5,6.125,,275.775,,563.04,,50.12,706.98,59.84,63.435,,33.79,39.78,,,,35.98,7.22,,30.59,95.168,63.11000000000001,6.24,,,100.87,75.69,35.71,81.81,30.0,14.84,7.5,,8.64,208.14000000000001,26.211999999999996,11.1,185.70000000000002,4.8,7.0,37.99,9.18,,97353,10.334,49.799
82.26,29.7,10.0,16.89,,,,10.870000000000001,15.719999999999999,25.5,266.0,25.935,,156.39,85.79899999999999,63.49000000000001,,9.54,8.280000000000001,,17.57,922.39,27.8,,11.25,,13.069999999999999,16.48,,,,617.295,36.225,,16.77,,,7.675,,,,27.15,,,24.835,,4.32,,,6.45,,,149.56,207.98,6.75,185.27,,,2.688,,7.98,24.93,2.08,4.77,10.83,,,98574,10.422,50.716
,5.85,20.1,5.64,3.12,,,14.69,,,16.83,9.68,,,12.7,,5.23,,,,,10.08,,,,,,,,,,,,,,,4.1,,,,,,,7.52,,,,,3.75,7.75,9.03,,4.95,,,,,,1496.3400000000001,,,5.75,,,,,,22927,10.283,53.665
51.31,2376.0,7.2,80.80999999999999,,,129.275,635.46,42.92,15.98,44.629999999999995,140.1,55.06,80.435,,21.46,8.82,19.055,301.735,,138.052,1274.23,,8.48,8.4,11.2,1251.6360000000002,9.62,20.54,123.79500000000002,49.42,499.69499999999994,105.28,17.405,23.310000000000002,10.5,32.31,,,,34.980000000000004,120.86,,25.2,5.655,,7.68,,10.0,41.489999999999995,21.729999999999997,,14.58,6.5,46.36,103.49,9.8,,52.89,16.28,,,,,,,,87784,10.298,48.024
45.0,160.525,,83.21,,10.5,51.99,289.765,37.760000000000005,22.95,9.49,195.27999999999997,13.87,159.27,234.56,10.92,5.2,,16.56,,23.28,274.03,28.2,,5.25,12.75,199.81,11.88,148.1,83.80000000000001,,99.22,7.77,2.7,,34.06,,,5.4,38.875,37.98,374.49,,,197.48000000000002,15.17,5.28,,9.8,132.745,19.76,51.3,,20.7,,,,,158.63,182.66,20.59,9.3,89.7,,15.12,13.0,,73495,10.316,49.0
4.14,,42.559999999999995,13.565,,3.85,7.02,22.68,45.75,,46.195,20.93,31.79,580.36,92.79,598.1750000000001,42.824999999999996,3.975,27.96,6.815,38.43000000000001,111.10000000000001,40.445,10.71,4.16,10.08,15.54,,9.9,123.59000000000002,,106.2,10.9,23.785000000000004,50.019999999999996,40.510000000000005,12.46,,,,13.79,29.01,15.51,,14.95,66.79,5.3,11.07,,43.71,24.075000000000003,25.68,603.93,12.16,13.0,27.645000000000003,,,3291.64,29.61,19.04,10.29,4.24,,,,,37412,10.339,51.634
84.12,28.62,,,7.82,42.934999999999995,10.76,390.36,12.9,,62.885,,58.6,58.47,,5.15,9.84,,87.72999999999999,20.24,217.66,33.004999999999995,,5.0,,14.4,1885.8,,63.31999999999999,,,104.55000000000001,,96.9,,3.98,,,,,29.88,21.63,,36.129999999999995,13.04,5.74,5.3,,5.85,69.6,75.83,,6.86,,,,5.61,,11.04,120.94,,,,,,,,91592,10.31,49.319
58.38,49.95,10.83,16.96,,30.36,10.0,260.855,9.36,6.66,66.52,23.76,13.02,5.85,27.305,44.974999999999994,12.54,,71.06,,41.56,73.45,,16.240000000000002,30.240000000000002,4.32,13.275,,93.63,17.28,,99.35,,44.69,20.634999999999998,16.71,19.78,59.14,,15.75,21.0,53.655,,,40.385,25.21,47.52,37.44,21.060000000000002,91.43,9.36,378.03,566.4,9.88,28.32,,7.2,43.275,15.260000000000002,6.48,25.485,,,,10.08,7.56,,89428,10.289,48.659
,32.43,,,,,,,,21.6,,,,,,,,,6.9,,18.48,,,,,,22.77,,4.14,98.9,,,,38.368,,,18.36,,,9.1,,,,,,,,,,,,,,,,,,,34.415,,,14.175,,,,,,24638,10.284,54.081
,13.32,,,5.5,,17.64,182.95,29.799999999999997,62.56,87.1,,,210.85000000000002,5.655,,,31.2,,9.69,152.38,33.6,9.84,,,,32.45,17.4,16.560000000000002,,38.05,106.56,,,24.375,6.24,12.48,,,,21.2,42.37,,,1.87,35.77,15.68,46.405,,49.69,,467.91999999999996,20.0,,8.33,,,,4.56,283.645,,,36.26,,,,,89367,10.29,48.349
,,,,,,,,5.06,21.42,,,,60.0,15.73,,,,,12.96,,,,,,30.58,,,,29.16,,,,,,,,,,,5.76,,,,,5.4,,,,,,,,,,,,,,,16.45,7.76,6.12,7.65,,,,21358,10.299,53.281
46.11,,12.16,17.48,9.69,76.98600000000002,21.815,171.48000000000002,40.775,9.2,41.690000000000005,46.43,54.78,104.21499999999999,34.675,9.54,29.439999999999998,21.03,133.71,6.66,67.875,38.03,26.759999999999998,12.02,15.540000000000001,20.520000000000003,176.83499999999998,44.325,104.92000000000002,59.290000000000006,37.779999999999994,116.39,,39.035000000000004,16.009999999999998,65.815,37.28,24.36,,,,45.92,,11.04,,19.259999999999998,22.799999999999997,11.73,12.68,21.45,19.855,23.4,7.64,102.25,18.75,3.57,9.88,22.05,16.79,44.42,23.795,,2.45,9.8,,,,97453,10.349,50.077
,160.41500000000002,44.730000000000004,29.505000000000003,8.67,17.82,17.64,118.07,49.949999999999996,16.78,5.7,163.86,17.11,103.245,78.24,,,,84.35,,59.07,691.95,,,10.0,149.94,1136.24,,37.7,109.74,11.28,118.42,11.1,68.31,60.0,47.2,55.0,50.379999999999995,5.58,88.38,118.14,171.67000000000002,,,21.45,,,,119.75,125.208,16.65,54.375,57.64,14.04,,,9.87,28.56,64.245,113.85,45.78,69.6,,,15.54,10.8,,91478,10.331,49.57
91.58,,11.75,8.46,12.45,,33.33,160.44000000000003,,27.03,,12.22,35.765,173.055,,,,20.82,74.05,12.69,51.745,50.9,11.46,8.879999999999999,,5.33,69.675,25.880000000000003,61.7,7.56,120.565,77.96000000000001,,,,8.55,,425.528,,22.78,105.53,40.36,,,29.835,22.54,,4.56,,82.58,11.52,,6.93,3.42,4.29,4.9,,38.04,64.65,,,,,,14.43,19.36,,91626,10.303,49.112
6.31,3.2,,11.21,7.0600000000000005,24.45,100.32000000000001,40.83,33.120000000000005,,4.995,34.44,9.54,109.09,86.83,21.04,5.655,,63.81,,5.52,67.93,9.9,,9.63,126.175,40.7,,29.560000000000002,10.44,,49.585,,5.88,19.605,1.96,8.0,,,7.2,22.669999999999998,20.4,,,9.5,33.67,5.265,,,3.78,,13.74,12.54,,,10.68,19.16,44.224999999999994,6.3149999999999995,23.13,9.6,56.05,10.045,,29.75,26.479999999999997,,38685,10.325,51.914
23.775,50.879999999999995,,,,,7.2,10.915,8.28,105.56500000000001,30.490000000000002,40.08,,63.88,,,36.0,,3.24,7.35,42.93,97.85,19.45,,9.95,20.924999999999997,,8.82,38.8,151.49,154.93999999999997,21.096,,33.01,,,34.68,,,,,,,,8.05,,,,,10.82,,,2.45,,,,,,,15.0,,,,5.1,,,,38536,10.331,52.478
103.44,58.080000000000005,61.485,127.8,,56.04,61.769999999999996,382.49000000000007,74.49,65.79,196.065,70.67999999999999,125.32000000000001,98.516,45.12,34.565,39.34,,54.365,10.105,139.24,262.11,,16.9,31.740000000000002,30.0,228.69500000000002,114.695,251.76,98.8,,72.425,,154.86,38.1,6.3,48.199999999999996,18.78,,4.3,83.14999999999999,183.62499999999997,46.8,9.66,85.42999999999999,33.879999999999995,5.75,,41.33,282.65500000000003,91.43,144.695,308.80499999999995,47.2,9.9,13.0,18.24,82.89,73.76,16.36,15.21,54.879999999999995,14.61,,29.28,21.35,,73441,10.344,48.859
49.17,,,22.2,,127.19999999999999,167.115,133.64999999999998,32.715,29.759999999999998,126.99999999999999,19.73,4.29,32.64,,,,,114.845,7.92,,107.80999999999999,,9.81,,29.7,138.14,355.34000000000003,99.74999999999999,28.8,,48.004999999999995,,,,,,7.5,,,63.4,75.07,76.545,10.36,270.48,,,,,54.480000000000004,,12.69,30.0,98.735,,5.99,,28.799999999999997,13.3,13.3,36.72,30.96,8.085,,,29.7,,87770,10.31,48.114
50.32,,,9.66,,15.66,,30.6,,,29.845,37.769999999999996,,44.7,11.97,,,11.25,2.24,,,33.052,4.68,8.06,9.81,,3.24,,5.0,38.04,,63.199999999999996,,17.53,,,,,,,,,,,,,,15.8,2.6,4.5,3.51,16.2,4.16,,,,5.04,2.1,4.32,5.04,,,,,,,,38678,10.336,51.809
,16.34,,,51.510000000000005,4.6,,53.739999999999995,62.089999999999996,37.8,5.32,27.869999999999997,36.45,17.1,,13.72,,,39.56,3.92,10.26,176.74,,5.865,9.945,,,,10.34,74.71000000000001,62.1,,,69.6,,3.51,,,14.58,10.08,80.66,73.78,,7.585,4.94,418.3,9.36,,,9.0,12.03,,,151.4,,,,33.15,,,,11.52,,5.6,,21.645,,89352,10.305,48.328
11.52,36.72,19.57,15.05,,5.4,8.28,226.76,,12.925,62.26,9.25,,197.23000000000002,116.32,21.0,15.96,7.79,83.2,,12.19,390.835,7.0,,,50.68,117.12,,138.76,19.1,,12.95,,25.46,3.84,13.64,,,,,39.89,22.8,,,,9.225,,,,23.24,,,18.6,,,6.25,,7.5,26.5,193.0,6.62,,,,,,,91601,10.298,49.255
8.97,,35.217,17.330000000000002,150.0,,,90.75999999999999,27.6,,10.575,,,115.77000000000001,43.92,4.56,,12.71,54.089999999999996,,19.424999999999997,71.84,,,8.0,26.715,44.255,35.2,111.76,93.96,193.35,245.31999999999996,,,8.635,,,8.28,,,4.81,,,,7.2,4.06,8.82,9.95,,10.8,7.4,26.38,77.08500000000001,,153.5,,,,,535.35,12.92,5.46,,38.25,,,,87435,10.302,47.71
23.22,127.02000000000001,131.85,37.98,3.12,129.39,330.84499999999997,840.4200000000001,55.0,418.34999999999997,75.535,818.805,7.41,402.46500000000003,70.27,92.44,12.0,60.085,223.48000000000002,47.94,174.475,1321.39,,,103.88,80.43,640.7900000000001,76.72,41.89,135.21,53.2,60.46000000000001,7.36,69.735,39.730000000000004,29.757,8.370000000000001,29.630000000000003,,26.6,176.23,151.15,,44.879999999999995,,56.040000000000006,23.08,6.076,12.175,249.10999999999999,65.975,55.365,79.29999999999998,52.394999999999996,9.54,78.476,84.28999999999999,93.53,84.19999999999999,25.62,19.2,,,,306.51,52.879999999999995,,87724,10.326,47.932
,,,,,,,70.47,,,6.845,,,14.1,,,,,,,23.94,5.18,,,,,5.46,27.7,3.8,,,,,,,6.5,13.78,,,,12.96,,,7.92,,,12.22,,,,,,,,,,12.68,,,,,6.75,7.2,,,,,38275,10.309,52.062
,,,39.78,,14.82,26.25,199.15500000000003,,,,24.159999999999997,,139.05,,165.925,8.775,,,,41.34,61.290000000000006,,,,9.74,231.76999999999998,,,,10.08,29.67,,4.83,,10.0,,,,,74.03,77.22,,31.02,,,,,,36.615,,27.7,,,,26.94,,,10.64,,,,9.75,,,,,87736,10.313,47.885
2.16,,,,,,,,7.59,,,10.536,,,,9.8,5.865,19.23,,9.97,,,,25.33,3.3,,7.74,,4.05,29.0,,,2.07,,,22.740000000000002,8.405,37.8,,,5.3,25.65,,,,,,,4.68,11.545,,,,,,,,,4.23,,,,6.5,8.33,,,,21521,10.365,53.526
7.215,,,,,12.78,,10.44,,9.165,,8.16,,,,,,,8.55,,3.33,20.7,,4.9,,,14.94,,5.28,,,21.6,,,,,,,,,,,,,28.6,,,,,7.04,,,187.88,18.49,,,,10.5,,,29.52,,,,,10.8,,89447,10.312,48.679
38.1,22.385,23.009999999999998,37.51,,19.48,105.81,385.89,52.02,,87.10499999999999,377.69,154.47000000000003,104.80999999999999,15.805,,10.41,,13.05,45.959999999999994,347.65999999999997,423.86,,5.355,,152.01,183.64000000000001,,165.60000000000002,,8.48,114.405,104.68,80.625,,13.95,59.29,1911.0,,,81.84,8.1,19.3,21.46,,26.009999999999998,169.84,,7.5,232.48,71.28999999999999,13.16,24.439999999999998,,34.5,,10.78,11.04,188.32,103.394,91.78999999999999,43.44,,,,44.7,,91593,10.316,49.465
,,51.36,9.89,,,,,5.52,,5.4,24.83,,4.6,,,,,,6.75,7.99,108.1,,,,,,,,16.68,,59.879999999999995,,,6.86,5.1,,4.5,,,,13.475,5.4,5.4,,8.4,,,,37.379999999999995,9.45,,,,,,,,12.0,,,59.9,,,,,,21386,10.304,53.133
55.71,36.67,276.51,70.96,21.435000000000002,10.870000000000001,8.28,281.72700000000003,52.22,148.51500000000001,149.57999999999998,172.92000000000002,114.845,78.55,323.19,11.05,,23.18,158.29,7.56,240.84999999999994,920.837,19.11,14.59,10.0,27.2,264.546,209.3,109.805,238.18500000000003,32.61,143.06,,91.435,104.77,29.07,48.11,9.88,,8.4,26.64,70.05,,19.24,39.235,70.61999999999999,11.78,20.52,6.0,51.21000000000001,126.78500000000001,92.155,44.040000000000006,16.61,14.84,28.32,219.12,22.73,1600.68,253.07,34.64,31.595,9.629999999999999,,922.0200000000001,6.75,,89423,10.354,48.526
172.64000000000001,42.67,,27.660000000000004,,85.49,163.26,708.3750000000002,69.215,101.10199999999999,254.57999999999998,113.52,55.68,88.965,23.52,35.6,57.38,17.5,137.975,,82.7,331.327,11.190000000000001,,25.03,73.89999999999999,211.82999999999998,1.8,310.7950000000001,75.07499999999999,41.86,46.875,32.43,24.02,109.465,,15.64,57.65,7.35,,110.63,181.71699999999998,128.65,15.18,80.5,16.240000000000002,9.36,,39.24,284.97999999999996,124.12,35.5,94.39500000000001,17.885,41.055,60.69,,102.09,731.25,14.1,25.85,3.52,27.78,,99.82,42.53,,73485,10.368,48.935
12.16,20.1,,90.8,10.0,9.72,,163.77499999999998,68.72,,71.91,37.2,,3.8,,,,205.92,3.6,,75.67999999999999,45.29,15.84,5.88,,,23.94,,,8.19,,115.97999999999999,,,,,9.805,,,,,17.82,,51.72,13.44,,40.8,,,75.78,103.44000000000001,,4.56,,,6.86,,58.16,,,14.64,,,,,,,86488,10.304,48.238
4.2,95.11,5.91,28.8,9.6,31.950000000000003,,210.17999999999998,69.91499999999999,70.83,7.59,34.15,31.29,172.14,51.36,9.530000000000001,5.4,,15.169999999999998,,105.77999999999999,37.97,13.05,12.75,,30.24,15.12,,20.04,29.97,5.25,15.97,,21.18,6.12,18.755,9.5,2.45,,9.72,9.86,71.05,,15.469999999999999,61.915,8.19,15.87,229.5,10.0,,34.24,,4.41,,6.12,,22.68,9.45,42.584999999999994,9.6,,,,2.295,99.75,5.4,,97508,10.34,49.99
142.745,3.38,50.18,,,50.6,63.175,48.440000000000005,46.0,,240.0,2.07,55.335,128.72,,,26.209999999999997,,41.59,,8.4,160.59,,3.84,6.345,,388.25,57.53,74.14,38.84,62.07,67.85,,21.104,5.5,39.84,9.955,,31.2,15.12,68.89500000000001,,,,26.4,,29.83,,,52.623999999999995,38.64,16.72,16.38,,,,5.88,,18.78,,,,,,14.58,28.68,,87755,10.321,48.153
30.24,14.0,18.37,,11.74,5.25,5.16,21.404999999999998,22.78,2.93,24.275,8.46,3.9,57.455,2.0,,9.75,,4.2,4.41,5.35,37.28,7.395,,,,43.2,,5.16,40.95,,5.52,,20.64,4.32,,,,,,,38.4,,14.32,,,,,,28.41,15.245,26.119999999999997,,2.25,16.94,1.2,4.56,,,,,10.51,,7.54,2.16,9.18,,21391,10.334,53.253
4.0,,,,,,,20.04,3.22,48.087,,33.6,5.76,,4.2,,8.085,,34.36,,,59.045,,,9.945,,54.54,,26.6,,,,,,,,5.1,76.5,,,,53.475,,5.29,6.0,,,,,15.919999999999998,34.77,,9.99,,,,3.15,60.9,,5.96,,165.18,3.42,,44.0,,,21409,10.329,53.18
,62.9,,,,,,8.1,,,,26.740000000000002,,,192.465,393.855,4.9,5.5,5.72,,,,,,,,33.58,,6.5,14.309999999999999,90.42,,,6.48,6.25,127.13,9.1,,,,,,4.95,,,,,,,11.89,4.14,,369.72,,,9.1,,28.8,369.72,,,49.35,,,,,,29351,10.345,52.672
118.705,23.560000000000002,34.78,33.95,52.0,14.97,88.73,305.58799999999997,147.41500000000002,14.459999999999999,105.44,218.3,64.58,261.75,24.48,3.6,14.83,33.09,175.84400000000002,6.525,15.16,789.6850000000001,30.08,6.4,124.85000000000001,353.54,1699.95,227.35999999999999,195.77,242.88500000000002,110.145,796.625,20.8,37.04,57.82000000000001,,51.075,22.4,,16.04,84.61500000000001,126.475,44.215,,13.8,7.52,32.68,14.45,13.734,157.04999999999998,107.87,6.24,76.18,23.08,31.11,13.35,12.5,53.68,43.61,24.71,,159.88,35.035,29.32,38.305,3.85,,97447,10.336,49.899
,,15.54,,6.6,15.12,,,,,,,,23.72,,2563.73,,,,,,,,,,,30.47,16.32,36.34,,,,4.41,,29.4,,,,,,,,,,,,19.92,,,,,,,,,,,,12.0,,,,,4.59,,,,23824,10.314,54.054
,,,,,,,,,,,93.765,18.9,44.18,,5.25,8.06,,,,,28.759999999999998,,,,,14.3,,,28.125,,,,,,7.35,,,,4.14,,,,,,,,5.61,,27.6,8.0,,,,,,,,,,125.355,,,,,,,23813,10.333,54.018
,22.95,,18.095,,,,82.91,60.75,,,,,,,,9.0,,,,,,,4.59,6.83,,,,49.5,,,26.88,12.92,,,,3.89,,,,,,,,,,,5.2,,47.19,,,,,,,,,,,,,,,,,,22967,10.316,53.745
21.91,,5.46,4.94,8.75,,5.54,278.745,72.92,47.4,,9.36,,47.15,92.35,9.6,34.135,,5.92,,,125.06,29.82,5.0,,117.76,95.83999999999999,,13.260000000000002,18.61,136.64,9.6,8.14,9.5,,,19.630000000000003,5.75,,1.14,9.36,,,29.66,,53.28,23.04,9.87,9.69,72.32000000000001,8.65,21.84,6.16,34.02,4.24,9.8,5.57,,7.25,9.8,,,,9.8,,14.505,,87493,10.309,47.78
16.75,81.39999999999999,10.32,19.669999999999998,,,,51.16,6.44,,86.25999999999999,48.769999999999996,33.93,45.715,8.19,9.96,13.215,,,,6.345,158.24,4.32,8.58,,32.22,9.96,,3.3,,,29.52,4.73,40.93,10.54,,30.0,998.25,,,15.2,3.29,9.87,5.13,,11.4,19.8,13.06,5.06,,26.77,,,,,,4.16,8.64,5.8,23.38,3.84,72.22,18.18,,10.53,,,38229,10.363,52.121
18.707,13.64,309.663,50.12,4.5,,6.8,242.02499999999998,45.8,,109.833,7.8,11.025,241.45499999999998,36.0,4.56,4.24,6.75,10.8,10.26,55.93,142.14000000000001,21.2,22.54,34.120000000000005,7.2,359.03,,17.28,26.67,,61.894999999999996,,21.16,67.16,48.37,20.57,63.96,,,,6.48,38.769999999999996,66.845,29.02,95.14000000000001,38.515,4.68,48.0,55.8,110.28,,72.85499999999999,29.84,16.22,,42.67999999999999,4.41,511.46000000000004,10.8,,6.12,40.43,13.2,28.81,,,38259,10.389,52.058
63.36,4.8,,15.2,,18.92,13.5,45.31,33.53,,16.28,42.06,,10.08,,,9.81,4.2,43.010000000000005,,83.6,82.71000000000001,,,12.129999999999999,31.85,19.5,,14.73,15.54,36.99,,,118.35999999999999,6.0,,,,,,38.019999999999996,66.94,,11.75,20.475,8.0,,,,33.15,50.3,,7.28,9.0,,,13.75,,,,,,,,,6.48,,86519,10.31,48.293
149.025,12.739999999999998,,22.035,,,6.12,354.8949999999999,,18.24,8.74,36.64,11.25,63.035,,17.28,35.519999999999996,28.91,71.87,8.44,45.59,249.42000000000002,,36.75,,40.85,14.76,15.05,49.3,,,35.81,,24.93,38.22,,9.69,,,5.332,83.096,5.95,,24.42,6.08,22.23,44.04,,8.5,,,59.379999999999995,10.35,20.5,104.00999999999999,6.0,34.785000000000004,7.74,,61.39000000000001,8.1,98.23,37.364999999999995,,,10.08,,91484,10.412,49.607
,,,14.81,,,,40.004999999999995,26.46,47.669999999999995,32.839999999999996,,35.34,62.58,,19.740000000000002,,,,,40.065,289.09000000000003,,,,,52.56,,,16.2,,30.24,,55.38,10.4,,9.75,,,,5.04,34.76,,,11.115,,,,,22.4,8.14,,17.265,,,,,,,,,,,12.91,,13.68,,86491,10.316,48.208
4.08,18.72,12.48,,71.135,,,199.76999999999998,,,98.22999999999999,26.589999999999996,5.86,287.0799999999999,6.96,,6.24,49.620000000000005,65.12,,47.26,502.0999999999999,4.5,33.025,,7.74,137.23,,177.18,93.05,,41.72,3.76,21.990000000000002,,6.37,13.27,52.839999999999996,,,224.94,,4.14,29.25,19.380000000000003,5.55,,,7.57,32.04,,15.489999999999998,13.99,16.905,,16.335,6.96,29.88,321.40000000000003,102.70000000000002,37.45,5.67,,5.83,7.17,6.44,,24217,10.371,54.395
23.6,,144.565,,,,89.25000000000001,283.475,46.9,29.520000000000003,45.035000000000004,25.76,50.129999999999995,43.24,,5.76,14.87,33.182,87.11000000000001,5.85,66.98,106.53600000000002,15.76,,11.77,14.75,16.78,83.3,26.8,137.04500000000002,61.384,109.35499999999999,94.3,69.095,,6.21,12.934999999999999,41.425000000000004,,3.3,,35.49,4.73,,8.775,,,4.68,6.0,114.38,20.1,10.5,18.4,11.28,11.34,19.38,,,30.0,22.049999999999997,13.02,16.64,10.96,7.65,40.06,6.48,,38176,10.373,52.331
115.42,94.35999999999999,38.44,4.0,46.330000000000005,,96.63,116.33999999999999,92.12,23.52,35.095,,22.229999999999997,25.22,9.95,7.890000000000001,14.625,13.315,26.25,11.34,17.455,887.8,24.5,15.2,8.502,,184.70399999999998,14.49,45.790000000000006,100.41000000000001,515.58,380.39,26.849999999999998,3.8,14.28,18.45,15.5,11.32,,,78.36,65.21000000000001,,29.7,7.68,15.395,5.46,33.49,28.307,395.01,3.6,15.58,59.94,3.75,23.630000000000003,18.2,15.600000000000001,10.32,47.84,22.59,,55.475,40.34,11.985,33.25,32.49,,38159,10.366,52.251
9.2,,95.66,5.25,,44.64,,34.37,,17.064999999999998,10.26,14.25,,45.989999999999995,15.91,,22.68,,19.8,,30.75,139.52,,,12.48,11.52,62.79,44.910000000000004,10.8,18.87,,10.26,,30.81,5.25,,83.625,20.64,,,50.81,13.94,,,,212.98000000000002,12.92,6.12,9.12,6.815,,,,,,17.28,,,27.25,,,12.0,11.28,8.925,14.35,,,89441,10.326,48.578
40.635,15.62,22.1,19.895,,74.7,4.32,5.04,56.72,55.94,45.18,12.92,44.72,179.62,5.265,,,,25.52,12.495,45.05,61.84,12.72,,,,8.280000000000001,29.64,37.260000000000005,5.04,20.09,58.33,,5.76,,,,,,,16.92,19.976,,,,,57.93,,,110.24000000000001,,,,,,,,,6.0,8.74,,,,,,,,86489,10.327,48.264
49.5,47.92,46.93,8.575,,,52.650000000000006,125.69999999999999,,8.28,,,53.769999999999996,29.76,63.769999999999996,2618.16,,,,,20.0,,,,,40.0,43.23,,7.04,10.08,,,,,13.26,29.89,7.7,,,,1.8,,,,,,8.0,,,,39.6,75.725,,6.12,16.93,,,,49.92,,,99.75,,,36.54,,,29362,10.361,52.592
,29.93,,1.96,,2.25,,,3.91,15.280000000000001,54.72,,,13.92,,4.16,5.66,9.1,,4.9,2.8,7.41,5.0,5.17,,3.5,,,,,,,3.6,9.2,,,,,,,7.0,5.4,,,,,,,4.31,,,,,,,6.21,,,15.45,,3.6,3.91,,,,,,22955,10.323,53.653
29.61,78.525,,9.5,5.76,63.769999999999996,28.48,98.58000000000001,,19.52,6.84,60.91,9.0,19.92,6.24,47.559999999999995,17.009999999999998,7.9,215.60999999999996,127.31,51.68,75.48,89.11,,9.18,14.620000000000001,1950.18,122.77000000000001,54.51,159.29999999999998,43.33,74.44999999999999,51.3,8.325,9.99,,144.69,30.0,,10.85,,20.54,8.225,,37.44,35.52,16.72,117.36,,30.0,66.045,10.56,,9.6,27.434999999999995,,13.12,32.94,97.68,17.94,54.739999999999995,7.425,7.92,,8.46,,,89429,10.335,48.635
,83.9,,5.16,32.760000000000005,24.45,42.9,1198.605,,41.459999999999994,16.275,,,34.56,38.0,34.615,,,,,,82.56,14.3,,,904.8,73.235,,9.735,51.730000000000004,,109.97,8.82,,7990.64,17.23,22.759999999999998,10.08,,,80.53999999999999,55.99499999999999,,24.99,29.455,,12.42,3.12,,89.19,5.875,,,,9.89,,,16.38,92.94,,35.849999999999994,17.25,9.5,3.0,9.99,,,97529,10.344,49.943
30.595,4.95,28.7,22.740000000000002,14.4,,,77.955,,3.51,13.52,,11.045,93.83,,,1449.0,,12.09,6.37,9.4,230.35,,,5.5,,89.965,40.525,13.65,7.994999999999999,7.285,9.25,7.75,,18.6,29.32,15.24,14.82,,,,251.28,,,72.45,4.7,9.54,,5.0,,,,99.75,7.56,,5.29,7.42,,,,5.405,23.04,,,,,,36448,10.36,50.829
20.52,160.79,8.575,27.36,9.75,18.47,60.040000000000006,224.372,63.825,101.8,38.22,33.08,242.605,91.12,16.66,43.55,13.0,55.93,38.839999999999996,18.990000000000002,45.480000000000004,221.62,25.15,,5.2,,340.76,48.13,27.11,98.989,30.32,239.12000000000003,16.28,59.34,20.88,80.17,37.205,14.07,,,133.76,13.68,24.23,48.64,12.47,18.27,39.69,,6.125,285.905,76.07,23.64,30.540000000000003,6.24,,,23.41,13.23,690.9549999999999,15.96,11.5,29.64,306.59999999999997,,,,,97357,10.366,49.828
106.63,52.65,125.055,17.25,3.6,68.84,134.37600000000003,934.5629999999999,205.595,25.799999999999997,10.8,74.855,61.43000000000001,86.11,64.935,96.945,,,190.17999999999998,3.29,101.96,212.99999999999997,75.95,9.9,8.58,193.945,644.1449999999999,279.62999999999994,241.91000000000003,14.76,5.64,202.30999999999997,,,124.31,151.73,,98.0,,10.416,262.4,224.055,120.80000000000001,,18.525,107.88,189.385,,18.4,39.599999999999994,29.92,28.155,34.96,12.87,,16.15,8.5,54.455,99.5,,5.635,90.53,15.83,19.095,,8.64,,89561,10.402,48.703
,,7.03,77.55,,,,,,147.98,2.2,,,22.56,,,14.275,20.0,,,,28.799999999999997,,,,,32.175,,56.7,29.52,,27.52,,,,5.0,,5.46,,,,,27.6,,66.0,,11.0,,29.0,9.12,,,10.94,23.0,,21.374,6.0,,28.32,,,,,,21.6,,,22929,10.324,53.591
,,,6.72,4.8,,,28.6,,,,,,26.56,5.7,,,,,,,,,,,,,,,3.6,,,,9.36,,,9.46,,,,6.12,4.2,,4.23,,,,,,,39.9,1.323,5.4,,,,,,,,17.155,,,,,,,21529,10.329,53.482
